combo_id	status	exit_code	metrics_found	ckpt_dir	seed	lr	optimizer	weight_decay	grad_clip	lr_scheduler	lr_milestones	lr_gamma	lambda_envpred	lambda_future_mi	lambda_swap	lambda_mask_sparse	sparse_target	train_loss_scale	mae	mse	rmse	mape	metric_path
combo_0185	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0185	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	15.634338005169019	605.0135245795723	24.597022677136604	10.65534242423805	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0185/best_test_metrics.json
combo_0186	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0186	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.3	normalized	16.895380939449275	711.2061527011631	26.668448636941054	11.134475961461797	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0186/best_test_metrics.json
combo_0187	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0187	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.25	normalized	15.619113982260764	597.2525420317779	24.43875082797355	11.093114199939075	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0187/best_test_metrics.json
combo_0188	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0188	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	15.6237612071338	604.9294083054001	24.595312730384222	10.567196755795866	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0188/best_test_metrics.json
combo_0189	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0189	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0189/best_test_metrics.json
combo_0190	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0190	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.3	normalized	16.915659346022046	707.6366844520912	26.60144139801622	10.448672389124965	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0190/best_test_metrics.json
combo_0191	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0191	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.25	normalized	15.76540115287712	610.7525526167036	24.713408356936597	10.75903269621703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0191/best_test_metrics.json
combo_0192	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0192	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.3	normalized	16.113838251646573	640.8333695557741	25.314686835032624	10.241920978099376	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0192/best_test_metrics.json
combo_0193	failed	132	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0193	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0193/best_test_metrics.json
combo_0194	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0194	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.3	normalized	15.725336667653677	609.0707851100613	24.679359495539206	10.852899804845586	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0194/best_test_metrics.json
combo_0195	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0195	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.25	normalized	15.725802773827905	609.2516744115331	24.68302401270017	10.827338545172065	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0195/best_test_metrics.json
combo_0196	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0196	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.3	normalized	15.708700051178804	607.837560842703	24.654361902971715	10.76121950579119	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0196/best_test_metrics.json
combo_0197	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0197	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0197/best_test_metrics.json
combo_0198	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0198	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0198/best_test_metrics.json
combo_0199	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0199	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0199/best_test_metrics.json
combo_0200	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0200	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.3	normalized	16.32177923391531	653.3729006105715	25.561160001270903	10.963248536393449	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0200/best_test_metrics.json
combo_0201	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0201	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.25	normalized	15.733095276463139	609.3517675313864	24.68505149946798	10.865136876836553	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0201/best_test_metrics.json
combo_0202	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0202	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.3	normalized	15.704585827148712	613.8786966134836	24.77657556268589	10.272191988455283	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0202/best_test_metrics.json
combo_0203	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0203	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.25	normalized	15.725802773827905	609.2516744115331	24.68302401270017	10.827338545172065	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0203/best_test_metrics.json
combo_0204	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0204	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.3	normalized	15.708700051178804	607.837560842703	24.654361902971715	10.76121950579119	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0204/best_test_metrics.json
combo_0205	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0205	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.25	normalized	15.819196662387332	614.0288829631634	24.779606190639175	10.852286270072868	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0205/best_test_metrics.json
combo_0206	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0206	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.3	normalized	16.531818471513354	671.1871343389288	25.90727956268139	10.671097209861687	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0206/best_test_metrics.json
combo_0207	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0207	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0207/best_test_metrics.json
combo_0208	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0208	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.3	normalized	15.805347141918835	613.4236477688626	24.76739081471568	10.820138063516703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0208/best_test_metrics.json
combo_0209	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0209	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.25	normalized	15.634338005169019	605.0135245795723	24.597022677136604	10.65534242423805	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0209/best_test_metrics.json
combo_0210	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0210	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.3	normalized	15.633151531219482	605.0701100117451	24.598172899866874	10.644036937404323	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0210/best_test_metrics.json
combo_0211	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0211	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.25	normalized	15.619113982260764	597.2525420317779	24.43875082797355	11.093114199939075	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0211/best_test_metrics.json
combo_0212	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0212	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.3	normalized	15.6237612071338	604.9294083054001	24.595312730384222	10.567196755795866	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0212/best_test_metrics.json
combo_0213	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0213	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.25	normalized	15.755421574051315	602.0368360914625	24.536438944791122	11.305224921252277	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0213/best_test_metrics.json
combo_0214	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0214	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0214/best_test_metrics.json
combo_0215	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0215	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	15.76540115287712	610.7525526167036	24.713408356936597	10.75903269621703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0215/best_test_metrics.json
combo_0216	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0216	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0216/best_test_metrics.json
combo_0217	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0217	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	16.10539687216819	640.0861261728647	25.299923442035645	10.229902052664542	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0217/best_test_metrics.json
combo_0218	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0218	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.3	normalized	15.633151531219482	605.0701100117451	24.598172899866874	10.644036937404323	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0218/best_test_metrics.json
combo_0219	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0219	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0219/best_test_metrics.json
combo_0220	failed	1	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0220	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0220/best_test_metrics.json
combo_0221	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0221	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0221/best_test_metrics.json
combo_0222	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0222	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0222/best_test_metrics.json
combo_0223	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0223	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.25	normalized	17.66454829826011	761.5845553423908	27.596821471727335	11.514969993282008	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0223/best_test_metrics.json
combo_0224	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0224	2026	0.0005	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.3	normalized	15.766496628254384	610.7600949261639	24.713560951958417	10.780061464051943	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0224/best_test_metrics.json
combo_0225	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0225	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.25	normalized	15.733095276463139	609.3517675313864	24.68505149946798	10.865136876836553	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0225/best_test_metrics.json
combo_0226	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0226	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.3	normalized	17.039222502493644	722.7554135709196	26.88411080119481	10.898339301616222	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0226/best_test_metrics.json
combo_0227	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0227	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.25	normalized	15.725802773827905	609.2516744115331	24.68302401270017	10.827338545172065	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0227/best_test_metrics.json
combo_0228	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0228	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0228/best_test_metrics.json
combo_0229	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0229	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0229/best_test_metrics.json
combo_0230	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0230	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.3	normalized	15.823786971805331	614.3669799942154	24.78642733421288	10.863838913204434	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0230/best_test_metrics.json
combo_0231	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0231	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.25	normalized	15.806050017073348	613.5954658577034	24.770859207094603	10.813762733528206	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0231/best_test_metrics.json
combo_0232	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0232	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.3	normalized	18.88899820344942	858.5557777473518	29.301122465655677	12.670568479074014	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0232/best_test_metrics.json
combo_0233	metric_ok_nonzero_exit	132	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0233	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.25	normalized	15.70852012462444	614.059685990617	24.78022772273526	10.27184568439518	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0233/best_test_metrics.json
combo_0234	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0234	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.3	normalized	15.725336667653677	609.0707851100613	24.679359495539206	10.852899804845586	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0234/best_test_metrics.json
combo_0235	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0235	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.25	normalized	15.725802773827905	609.2516744115331	24.68302401270017	10.827338545172065	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0235/best_test_metrics.json
combo_0236	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0236	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.3	normalized	16.991063629184758	719.0648584451761	26.815384734237472	10.39786603429296	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0236/best_test_metrics.json
combo_0237	metric_ok_nonzero_exit	132	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0237	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.25	normalized	15.915738449440346	620.7881450481243	24.915620502972114	10.954140585822028	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0237/best_test_metrics.json
combo_0238	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0238	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.3	normalized	15.823786971805331	614.3669799942154	24.78642733421288	10.863838913204434	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0238/best_test_metrics.json
combo_0239	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0239	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.25	normalized	15.806050017073348	613.5954658577034	24.770859207094603	10.813762733528206	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0239/best_test_metrics.json
combo_0240	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0240	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0240/best_test_metrics.json
combo_0241	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0241	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.25	normalized	15.634338005169019	605.0135245795723	24.597022677136604	10.65534242423805	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0241/best_test_metrics.json
combo_0242	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0242	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.3	normalized	15.633151531219482	605.0701100117451	24.598172899866874	10.644036937404323	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0242/best_test_metrics.json
combo_0243	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0243	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.25	normalized	15.750962536614221	614.1679163065043	24.782411430417827	10.92612481761623	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0243/best_test_metrics.json
combo_0244	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0244	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.3	normalized	15.6237612071338	604.9294083054001	24.595312730384222	10.567196755795866	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0244/best_test_metrics.json
combo_0245	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0245	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.25	normalized	15.904753126539626	616.7613739151138	24.834680870007446	11.12995112049687	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0245/best_test_metrics.json
combo_0246	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0246	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.3	normalized	17.665058402327805	761.4190150767834	27.593822045464876	11.539458064345625	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0246/best_test_metrics.json
combo_0247	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0247	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	15.76540115287712	610.7525526167036	24.713408356936597	10.75903269621703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0247/best_test_metrics.json
combo_0248	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0248	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	15.766496628254384	610.7600949261639	24.713560951958417	10.780061464051943	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0248/best_test_metrics.json
combo_0249	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0249	2026	0.0005	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	20.677826408867364	1031.5593018402924	32.11789690873754	14.54027288883656	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0249/best_test_metrics.json
